,timestamp,customer_no,location,day,day_id
23673,2019-09-03 09:15:00,241,spices,tuesday,241-tue
23674,2019-09-03 09:16:00,241,dairy,tuesday,241-tue
23675,2019-09-03 09:17:00,241,dairy,tuesday,241-tue
23676,2019-09-03 09:18:00,241,dairy,tuesday,241-tue
23677,2019-09-03 09:19:00,241,dairy,tuesday,241-tue
23678,2019-09-03 09:20:00,241,dairy,tuesday,241-tue
23679,2019-09-03 09:21:00,241,drinks,tuesday,241-tue
23680,2019-09-03 09:22:00,241,drinks,tuesday,241-tue
23681,2019-09-03 09:23:00,241,drinks,tuesday,241-tue
23682,2019-09-03 09:24:00,241,drinks,tuesday,241-tue
23683,2019-09-03 09:25:00,241,spices,tuesday,241-tue
23684,2019-09-03 09:26:00,241,spices,tuesday,241-tue
23685,2019-09-03 09:27:00,241,dairy,tuesday,241-tue
23686,2019-09-03 09:28:00,241,dairy,tuesday,241-tue
23687,2019-09-03 09:29:00,241,dairy,tuesday,241-tue
23688,2019-09-03 09:30:00,241,checkout,tuesday,241-tue
23689,2019-09-04 08:52:00,241,fruit,wednesday,241-wed
23690,2019-09-04 08:53:00,241,checkout,wednesday,241-wed
23691,2019-09-06 09:00:00,242,drinks,friday,242-fri
23692,2019-09-06 09:01:00,242,drinks,friday,242-fri
23693,2019-09-06 09:02:00,242,drinks,friday,242-fri
23694,2019-09-06 09:03:00,242,checkout,friday,242-fri
23695,2019-09-02 09:23:00,242,fruit,monday,242-mon
23696,2019-09-02 09:24:00,242,fruit,monday,242-mon
23697,2019-09-02 09:25:00,242,fruit,monday,242-mon
23698,2019-09-02 09:26:00,242,fruit,monday,242-mon
23699,2019-09-02 09:27:00,242,checkout,monday,242-mon
23700,2019-09-05 08:55:00,242,dairy,thursday,242-thu
23701,2019-09-05 08:56:00,242,dairy,thursday,242-thu
23702,2019-09-05 08:57:00,242,dairy,thursday,242-thu
23703,2019-09-05 08:58:00,242,dairy,thursday,242-thu
23704,2019-09-05 08:59:00,242,spices,thursday,242-thu
23705,2019-09-05 09:00:00,242,fruit,thursday,242-thu
23706,2019-09-05 09:01:00,242,fruit,thursday,242-thu
23707,2019-09-05 09:02:00,242,fruit,thursday,242-thu
23708,2019-09-05 09:03:00,242,drinks,thursday,242-thu
23709,2019-09-05 09:04:00,242,drinks,thursday,242-thu
23710,2019-09-05 09:05:00,242,drinks,thursday,242-thu
23711,2019-09-05 09:06:00,242,checkout,thursday,242-thu
23712,2019-09-03 09:08:00,242,spices,tuesday,242-tue
23713,2019-09-03 09:09:00,242,fruit,tuesday,242-tue
23714,2019-09-03 09:10:00,242,fruit,tuesday,242-tue
23715,2019-09-03 09:11:00,242,fruit,tuesday,242-tue
23716,2019-09-03 09:12:00,242,fruit,tuesday,242-tue
23717,2019-09-03 09:13:00,242,fruit,tuesday,242-tue
23718,2019-09-03 09:14:00,242,checkout,tuesday,242-tue
23719,2019-09-04 08:53:00,242,fruit,wednesday,242-wed
23720,2019-09-04 08:54:00,242,checkout,wednesday,242-wed
23721,2019-09-06 09:04:00,243,fruit,friday,243-fri
23722,2019-09-06 09:05:00,243,checkout,friday,243-fri
23723,2019-09-02 09:23:00,243,spices,monday,243-mon
23724,2019-09-02 09:24:00,243,drinks,monday,243-mon
23725,2019-09-02 09:25:00,243,drinks,monday,243-mon
23726,2019-09-02 09:26:00,243,drinks,monday,243-mon
23727,2019-09-02 09:27:00,243,drinks,monday,243-mon
23728,2019-09-02 09:28:00,243,drinks,monday,243-mon
23729,2019-09-02 09:29:00,243,drinks,monday,243-mon
23730,2019-09-02 09:30:00,243,drinks,monday,243-mon
23731,2019-09-02 09:31:00,243,checkout,monday,243-mon
23732,2019-09-05 08:55:00,243,dairy,thursday,243-thu
23733,2019-09-05 08:56:00,243,dairy,thursday,243-thu
23734,2019-09-05 08:57:00,243,dairy,thursday,243-thu
23735,2019-09-05 08:58:00,243,dairy,thursday,243-thu
23736,2019-09-05 08:59:00,243,dairy,thursday,243-thu
23737,2019-09-05 09:00:00,243,dairy,thursday,243-thu
23738,2019-09-05 09:01:00,243,fruit,thursday,243-thu
23739,2019-09-05 09:02:00,243,fruit,thursday,243-thu
23740,2019-09-05 09:03:00,243,checkout,thursday,243-thu
23741,2019-09-03 09:09:00,243,drinks,tuesday,243-tue
23742,2019-09-03 09:10:00,243,drinks,tuesday,243-tue
23743,2019-09-03 09:11:00,243,drinks,tuesday,243-tue
23744,2019-09-03 09:12:00,243,drinks,tuesday,243-tue
23745,2019-09-03 09:13:00,243,drinks,tuesday,243-tue
23746,2019-09-03 09:14:00,243,checkout,tuesday,243-tue
23747,2019-09-04 08:53:00,243,dairy,wednesday,243-wed
23748,2019-09-04 08:54:00,243,dairy,wednesday,243-wed
23749,2019-09-04 08:55:00,243,checkout,wednesday,243-wed
23750,2019-09-06 09:04:00,244,dairy,friday,244-fri
23751,2019-09-06 09:05:00,244,dairy,friday,244-fri
23752,2019-09-06 09:06:00,244,dairy,friday,244-fri
23753,2019-09-06 09:07:00,244,checkout,friday,244-fri
23754,2019-09-02 09:26:00,244,spices,monday,244-mon
23755,2019-09-02 09:27:00,244,dairy,monday,244-mon
23756,2019-09-02 09:28:00,244,dairy,monday,244-mon
23757,2019-09-02 09:29:00,244,dairy,monday,244-mon
23758,2019-09-02 09:30:00,244,dairy,monday,244-mon
23759,2019-09-02 09:31:00,244,checkout,monday,244-mon
23760,2019-09-05 08:57:00,244,dairy,thursday,244-thu
23761,2019-09-05 08:58:00,244,checkout,thursday,244-thu
23762,2019-09-03 09:13:00,244,fruit,tuesday,244-tue
23763,2019-09-03 09:14:00,244,dairy,tuesday,244-tue
23764,2019-09-03 09:15:00,244,dairy,tuesday,244-tue
23765,2019-09-03 09:16:00,244,checkout,tuesday,244-tue
23766,2019-09-04 08:53:00,244,spices,wednesday,244-wed
23767,2019-09-04 08:54:00,244,drinks,wednesday,244-wed
23768,2019-09-04 08:55:00,244,checkout,wednesday,244-wed
23769,2019-09-06 09:04:00,245,drinks,friday,245-fri
23770,2019-09-06 09:05:00,245,drinks,friday,245-fri
23771,2019-09-06 09:06:00,245,drinks,friday,245-fri
23772,2019-09-06 09:07:00,245,drinks,friday,245-fri
23773,2019-09-06 09:08:00,245,drinks,friday,245-fri
23774,2019-09-06 09:09:00,245,drinks,friday,245-fri
23775,2019-09-06 09:10:00,245,checkout,friday,245-fri
23776,2019-09-02 09:29:00,245,fruit,monday,245-mon
23777,2019-09-02 09:30:00,245,fruit,monday,245-mon
23778,2019-09-02 09:31:00,245,fruit,monday,245-mon
23779,2019-09-02 09:32:00,245,checkout,monday,245-mon
23780,2019-09-05 08:57:00,245,spices,thursday,245-thu
23781,2019-09-05 08:58:00,245,spices,thursday,245-thu
23782,2019-09-05 08:59:00,245,spices,thursday,245-thu
23783,2019-09-05 09:00:00,245,spices,thursday,245-thu
23784,2019-09-05 09:01:00,245,spices,thursday,245-thu
23785,2019-09-05 09:02:00,245,spices,thursday,245-thu
23786,2019-09-05 09:03:00,245,checkout,thursday,245-thu
23787,2019-09-03 09:14:00,245,dairy,tuesday,245-tue
23788,2019-09-03 09:15:00,245,fruit,tuesday,245-tue
23789,2019-09-03 09:16:00,245,fruit,tuesday,245-tue
23790,2019-09-03 09:17:00,245,drinks,tuesday,245-tue
23791,2019-09-03 09:18:00,245,fruit,tuesday,245-tue
23792,2019-09-03 09:19:00,245,drinks,tuesday,245-tue
23793,2019-09-03 09:20:00,245,drinks,tuesday,245-tue
23794,2019-09-03 09:21:00,245,drinks,tuesday,245-tue
23795,2019-09-03 09:22:00,245,drinks,tuesday,245-tue
23796,2019-09-03 09:23:00,245,spices,tuesday,245-tue
23797,2019-09-03 09:24:00,245,dairy,tuesday,245-tue
23798,2019-09-03 09:25:00,245,spices,tuesday,245-tue
23799,2019-09-03 09:26:00,245,fruit,tuesday,245-tue
23800,2019-09-03 09:27:00,245,checkout,tuesday,245-tue
23801,2019-09-04 08:53:00,245,spices,wednesday,245-wed
23802,2019-09-04 08:54:00,245,spices,wednesday,245-wed
23803,2019-09-04 08:55:00,245,drinks,wednesday,245-wed
23804,2019-09-04 08:56:00,245,drinks,wednesday,245-wed
23805,2019-09-04 08:57:00,245,drinks,wednesday,245-wed
23806,2019-09-04 08:58:00,245,fruit,wednesday,245-wed
23807,2019-09-04 08:59:00,245,fruit,wednesday,245-wed
23808,2019-09-04 09:00:00,245,fruit,wednesday,245-wed
23809,2019-09-04 09:01:00,245,checkout,wednesday,245-wed
23810,2019-09-06 09:05:00,246,dairy,friday,246-fri
23811,2019-09-06 09:06:00,246,dairy,friday,246-fri
23812,2019-09-06 09:07:00,246,dairy,friday,246-fri
23813,2019-09-06 09:08:00,246,dairy,friday,246-fri
23814,2019-09-06 09:09:00,246,dairy,friday,246-fri
23815,2019-09-06 09:10:00,246,dairy,friday,246-fri
23816,2019-09-06 09:11:00,246,drinks,friday,246-fri
23817,2019-09-06 09:12:00,246,drinks,friday,246-fri
23818,2019-09-06 09:13:00,246,drinks,friday,246-fri
23819,2019-09-06 09:14:00,246,drinks,friday,246-fri
23820,2019-09-06 09:15:00,246,drinks,friday,246-fri
23821,2019-09-06 09:16:00,246,drinks,friday,246-fri
23822,2019-09-06 09:17:00,246,drinks,friday,246-fri
23823,2019-09-06 09:18:00,246,drinks,friday,246-fri
23824,2019-09-06 09:19:00,246,drinks,friday,246-fri
23825,2019-09-06 09:20:00,246,spices,friday,246-fri
23826,2019-09-06 09:21:00,246,dairy,friday,246-fri
23827,2019-09-06 09:22:00,246,dairy,friday,246-fri
23828,2019-09-06 09:23:00,246,dairy,friday,246-fri
23829,2019-09-06 09:24:00,246,dairy,friday,246-fri
23830,2019-09-06 09:25:00,246,checkout,friday,246-fri
23831,2019-09-02 09:31:00,246,fruit,monday,246-mon
23832,2019-09-02 09:32:00,246,fruit,monday,246-mon
23833,2019-09-02 09:33:00,246,checkout,monday,246-mon
23834,2019-09-05 08:57:00,246,drinks,thursday,246-thu
23835,2019-09-05 08:58:00,246,fruit,thursday,246-thu
23836,2019-09-05 08:59:00,246,checkout,thursday,246-thu
23837,2019-09-03 09:14:00,246,fruit,tuesday,246-tue
23838,2019-09-03 09:15:00,246,checkout,tuesday,246-tue
23839,2019-09-04 08:53:00,246,dairy,wednesday,246-wed
23840,2019-09-04 08:54:00,246,dairy,wednesday,246-wed
23841,2019-09-04 08:55:00,246,dairy,wednesday,246-wed
23842,2019-09-04 08:56:00,246,checkout,wednesday,246-wed
23843,2019-09-06 09:05:00,247,fruit,friday,247-fri
23844,2019-09-06 09:06:00,247,checkout,friday,247-fri
23845,2019-09-02 09:31:00,247,fruit,monday,247-mon
23846,2019-09-02 09:32:00,247,drinks,monday,247-mon
23847,2019-09-02 09:33:00,247,drinks,monday,247-mon
23848,2019-09-02 09:34:00,247,checkout,monday,247-mon
23849,2019-09-05 08:59:00,247,fruit,thursday,247-thu
23850,2019-09-05 09:00:00,247,checkout,thursday,247-thu
23851,2019-09-03 09:15:00,247,spices,tuesday,247-tue
23852,2019-09-03 09:16:00,247,drinks,tuesday,247-tue
23853,2019-09-03 09:17:00,247,drinks,tuesday,247-tue
23854,2019-09-03 09:18:00,247,checkout,tuesday,247-tue
23855,2019-09-04 08:53:00,247,fruit,wednesday,247-wed
23856,2019-09-04 08:54:00,247,checkout,wednesday,247-wed
23857,2019-09-06 09:05:00,248,fruit,friday,248-fri
23858,2019-09-06 09:06:00,248,fruit,friday,248-fri
23859,2019-09-06 09:07:00,248,fruit,friday,248-fri
23860,2019-09-06 09:08:00,248,fruit,friday,248-fri
23861,2019-09-06 09:09:00,248,fruit,friday,248-fri
23862,2019-09-06 09:10:00,248,fruit,friday,248-fri
23863,2019-09-06 09:11:00,248,fruit,friday,248-fri
23864,2019-09-06 09:12:00,248,checkout,friday,248-fri
23865,2019-09-02 09:32:00,248,fruit,monday,248-mon
23866,2019-09-02 09:33:00,248,spices,monday,248-mon
23867,2019-09-02 09:34:00,248,drinks,monday,248-mon
23868,2019-09-02 09:35:00,248,drinks,monday,248-mon
23869,2019-09-02 09:36:00,248,drinks,monday,248-mon
23870,2019-09-02 09:37:00,248,drinks,monday,248-mon
23871,2019-09-02 09:38:00,248,checkout,monday,248-mon
23872,2019-09-05 08:59:00,248,dairy,thursday,248-thu
23873,2019-09-05 09:00:00,248,drinks,thursday,248-thu
23874,2019-09-05 09:01:00,248,fruit,thursday,248-thu
23875,2019-09-05 09:02:00,248,fruit,thursday,248-thu
23876,2019-09-05 09:03:00,248,fruit,thursday,248-thu
23877,2019-09-05 09:04:00,248,fruit,thursday,248-thu
23878,2019-09-05 09:05:00,248,checkout,thursday,248-thu
23879,2019-09-03 09:15:00,248,fruit,tuesday,248-tue
23880,2019-09-03 09:16:00,248,dairy,tuesday,248-tue
23881,2019-09-03 09:17:00,248,dairy,tuesday,248-tue
23882,2019-09-03 09:18:00,248,dairy,tuesday,248-tue
23883,2019-09-03 09:19:00,248,dairy,tuesday,248-tue
23884,2019-09-03 09:20:00,248,dairy,tuesday,248-tue
23885,2019-09-03 09:21:00,248,dairy,tuesday,248-tue
23886,2019-09-03 09:22:00,248,dairy,tuesday,248-tue
23887,2019-09-03 09:23:00,248,dairy,tuesday,248-tue
23888,2019-09-03 09:24:00,248,dairy,tuesday,248-tue
23889,2019-09-03 09:25:00,248,dairy,tuesday,248-tue
23890,2019-09-03 09:26:00,248,spices,tuesday,248-tue
23891,2019-09-03 09:27:00,248,spices,tuesday,248-tue
23892,2019-09-03 09:28:00,248,spices,tuesday,248-tue
23893,2019-09-03 09:29:00,248,spices,tuesday,248-tue
23894,2019-09-03 09:30:00,248,drinks,tuesday,248-tue
23895,2019-09-03 09:31:00,248,checkout,tuesday,248-tue
23896,2019-09-04 08:54:00,248,dairy,wednesday,248-wed
23897,2019-09-04 08:55:00,248,dairy,wednesday,248-wed
23898,2019-09-04 08:56:00,248,dairy,wednesday,248-wed
23899,2019-09-04 08:57:00,248,dairy,wednesday,248-wed
23900,2019-09-04 08:58:00,248,dairy,wednesday,248-wed
23901,2019-09-04 08:59:00,248,dairy,wednesday,248-wed
23902,2019-09-04 09:00:00,248,dairy,wednesday,248-wed
23903,2019-09-04 09:01:00,248,dairy,wednesday,248-wed
23904,2019-09-04 09:02:00,248,dairy,wednesday,248-wed
23905,2019-09-04 09:03:00,248,dairy,wednesday,248-wed
23906,2019-09-04 09:04:00,248,dairy,wednesday,248-wed
23907,2019-09-04 09:05:00,248,dairy,wednesday,248-wed
23908,2019-09-04 09:06:00,248,dairy,wednesday,248-wed
23909,2019-09-04 09:07:00,248,dairy,wednesday,248-wed
23910,2019-09-04 09:08:00,248,dairy,wednesday,248-wed
23911,2019-09-04 09:09:00,248,dairy,wednesday,248-wed
23912,2019-09-04 09:10:00,248,dairy,wednesday,248-wed
23913,2019-09-04 09:11:00,248,dairy,wednesday,248-wed
23914,2019-09-04 09:12:00,248,dairy,wednesday,248-wed
23915,2019-09-04 09:13:00,248,checkout,wednesday,248-wed
23916,2019-09-06 09:05:00,249,fruit,friday,249-fri
23917,2019-09-06 09:06:00,249,checkout,friday,249-fri
23918,2019-09-02 09:32:00,249,fruit,monday,249-mon
23919,2019-09-02 09:33:00,249,checkout,monday,249-mon
23920,2019-09-05 08:59:00,249,dairy,thursday,249-thu
23921,2019-09-05 09:00:00,249,dairy,thursday,249-thu
23922,2019-09-05 09:01:00,249,fruit,thursday,249-thu
23923,2019-09-05 09:02:00,249,fruit,thursday,249-thu
23924,2019-09-05 09:03:00,249,fruit,thursday,249-thu
23925,2019-09-05 09:04:00,249,checkout,thursday,249-thu
23926,2019-09-03 09:15:00,249,fruit,tuesday,249-tue
23927,2019-09-03 09:16:00,249,fruit,tuesday,249-tue
23928,2019-09-03 09:17:00,249,fruit,tuesday,249-tue
23929,2019-09-03 09:18:00,249,fruit,tuesday,249-tue
23930,2019-09-03 09:19:00,249,checkout,tuesday,249-tue
23931,2019-09-04 08:54:00,249,fruit,wednesday,249-wed
23932,2019-09-04 08:55:00,249,checkout,wednesday,249-wed
23933,2019-09-06 07:19:00,25,dairy,friday,25-fri
23934,2019-09-06 07:20:00,25,fruit,friday,25-fri
23935,2019-09-06 07:21:00,25,fruit,friday,25-fri
23936,2019-09-06 07:22:00,25,fruit,friday,25-fri
23937,2019-09-06 07:23:00,25,fruit,friday,25-fri
23938,2019-09-06 07:24:00,25,dairy,friday,25-fri
23939,2019-09-06 07:25:00,25,dairy,friday,25-fri
23940,2019-09-06 07:26:00,25,dairy,friday,25-fri
23941,2019-09-06 07:27:00,25,checkout,friday,25-fri
23942,2019-09-02 07:16:00,25,spices,monday,25-mon
23943,2019-09-02 07:17:00,25,dairy,monday,25-mon
23944,2019-09-02 07:18:00,25,spices,monday,25-mon
23945,2019-09-02 07:19:00,25,drinks,monday,25-mon
23946,2019-09-02 07:20:00,25,drinks,monday,25-mon
23947,2019-09-02 07:21:00,25,drinks,monday,25-mon
23948,2019-09-02 07:22:00,25,checkout,monday,25-mon
23949,2019-09-05 07:14:00,25,fruit,thursday,25-thu
23950,2019-09-05 07:15:00,25,fruit,thursday,25-thu
23951,2019-09-05 07:16:00,25,fruit,thursday,25-thu
23952,2019-09-05 07:17:00,25,checkout,thursday,25-thu
23953,2019-09-03 07:14:00,25,dairy,tuesday,25-tue
23954,2019-09-03 07:15:00,25,checkout,tuesday,25-tue
23955,2019-09-04 07:13:00,25,dairy,wednesday,25-wed
23956,2019-09-04 07:14:00,25,dairy,wednesday,25-wed
23957,2019-09-04 07:15:00,25,dairy,wednesday,25-wed
23958,2019-09-04 07:16:00,25,dairy,wednesday,25-wed
23959,2019-09-04 07:17:00,25,spices,wednesday,25-wed
23960,2019-09-04 07:18:00,25,dairy,wednesday,25-wed
23961,2019-09-04 07:19:00,25,checkout,wednesday,25-wed
23962,2019-09-06 09:06:00,250,dairy,friday,250-fri
23963,2019-09-06 09:07:00,250,dairy,friday,250-fri
23964,2019-09-06 09:08:00,250,dairy,friday,250-fri
23965,2019-09-06 09:09:00,250,checkout,friday,250-fri
23966,2019-09-02 09:34:00,250,dairy,monday,250-mon
23967,2019-09-02 09:35:00,250,dairy,monday,250-mon
23968,2019-09-02 09:36:00,250,checkout,monday,250-mon
23969,2019-09-05 08:59:00,250,drinks,thursday,250-thu
23970,2019-09-05 09:00:00,250,drinks,thursday,250-thu
23971,2019-09-05 09:01:00,250,drinks,thursday,250-thu
23972,2019-09-05 09:02:00,250,fruit,thursday,250-thu
23973,2019-09-05 09:03:00,250,fruit,thursday,250-thu
23974,2019-09-05 09:04:00,250,dairy,thursday,250-thu
23975,2019-09-05 09:05:00,250,dairy,thursday,250-thu
23976,2019-09-05 09:06:00,250,dairy,thursday,250-thu
23977,2019-09-05 09:07:00,250,dairy,thursday,250-thu
23978,2019-09-05 09:08:00,250,dairy,thursday,250-thu
23979,2019-09-05 09:09:00,250,dairy,thursday,250-thu
23980,2019-09-05 09:10:00,250,dairy,thursday,250-thu
23981,2019-09-05 09:11:00,250,dairy,thursday,250-thu
23982,2019-09-05 09:12:00,250,dairy,thursday,250-thu
23983,2019-09-05 09:13:00,250,drinks,thursday,250-thu
23984,2019-09-05 09:14:00,250,drinks,thursday,250-thu
23985,2019-09-05 09:15:00,250,spices,thursday,250-thu
23986,2019-09-05 09:16:00,250,fruit,thursday,250-thu
23987,2019-09-05 09:17:00,250,drinks,thursday,250-thu
23988,2019-09-05 09:18:00,250,drinks,thursday,250-thu
23989,2019-09-05 09:19:00,250,checkout,thursday,250-thu
23990,2019-09-03 09:17:00,250,dairy,tuesday,250-tue
23991,2019-09-03 09:18:00,250,dairy,tuesday,250-tue
23992,2019-09-03 09:19:00,250,checkout,tuesday,250-tue
23993,2019-09-04 08:54:00,250,dairy,wednesday,250-wed
23994,2019-09-04 08:55:00,250,dairy,wednesday,250-wed
23995,2019-09-04 08:56:00,250,dairy,wednesday,250-wed
23996,2019-09-04 08:57:00,250,dairy,wednesday,250-wed
23997,2019-09-04 08:58:00,250,dairy,wednesday,250-wed
23998,2019-09-04 08:59:00,250,dairy,wednesday,250-wed
23999,2019-09-04 09:00:00,250,dairy,wednesday,250-wed
24000,2019-09-04 09:01:00,250,dairy,wednesday,250-wed
24001,2019-09-04 09:02:00,250,dairy,wednesday,250-wed
24002,2019-09-04 09:03:00,250,checkout,wednesday,250-wed
24003,2019-09-06 09:06:00,251,fruit,friday,251-fri
24004,2019-09-06 09:07:00,251,drinks,friday,251-fri
24005,2019-09-06 09:08:00,251,drinks,friday,251-fri
24006,2019-09-06 09:09:00,251,drinks,friday,251-fri
24007,2019-09-06 09:10:00,251,spices,friday,251-fri
24008,2019-09-06 09:11:00,251,checkout,friday,251-fri
24009,2019-09-02 09:34:00,251,spices,monday,251-mon
24010,2019-09-02 09:35:00,251,fruit,monday,251-mon
24011,2019-09-02 09:36:00,251,checkout,monday,251-mon
24012,2019-09-05 08:59:00,251,fruit,thursday,251-thu
24013,2019-09-05 09:00:00,251,fruit,thursday,251-thu
24014,2019-09-05 09:01:00,251,checkout,thursday,251-thu
24015,2019-09-03 09:17:00,251,drinks,tuesday,251-tue
24016,2019-09-03 09:18:00,251,drinks,tuesday,251-tue
24017,2019-09-03 09:19:00,251,fruit,tuesday,251-tue
24018,2019-09-03 09:20:00,251,fruit,tuesday,251-tue
24019,2019-09-03 09:21:00,251,drinks,tuesday,251-tue
24020,2019-09-03 09:22:00,251,checkout,tuesday,251-tue
24021,2019-09-04 08:54:00,251,drinks,wednesday,251-wed
24022,2019-09-04 08:55:00,251,drinks,wednesday,251-wed
24023,2019-09-04 08:56:00,251,drinks,wednesday,251-wed
24024,2019-09-04 08:57:00,251,dairy,wednesday,251-wed
24025,2019-09-04 08:58:00,251,fruit,wednesday,251-wed
24026,2019-09-04 08:59:00,251,checkout,wednesday,251-wed
24027,2019-09-06 09:07:00,252,spices,friday,252-fri
24028,2019-09-06 09:08:00,252,drinks,friday,252-fri
24029,2019-09-06 09:09:00,252,checkout,friday,252-fri
24030,2019-09-02 09:34:00,252,spices,monday,252-mon
24031,2019-09-02 09:35:00,252,drinks,monday,252-mon
24032,2019-09-02 09:36:00,252,fruit,monday,252-mon
24033,2019-09-02 09:37:00,252,drinks,monday,252-mon
24034,2019-09-02 09:38:00,252,drinks,monday,252-mon
24035,2019-09-02 09:39:00,252,drinks,monday,252-mon
24036,2019-09-02 09:40:00,252,checkout,monday,252-mon
24037,2019-09-05 08:59:00,252,spices,thursday,252-thu
24038,2019-09-05 09:00:00,252,spices,thursday,252-thu
24039,2019-09-05 09:01:00,252,spices,thursday,252-thu
24040,2019-09-05 09:02:00,252,dairy,thursday,252-thu
24041,2019-09-05 09:03:00,252,dairy,thursday,252-thu
24042,2019-09-05 09:04:00,252,fruit,thursday,252-thu
24043,2019-09-05 09:05:00,252,fruit,thursday,252-thu
24044,2019-09-05 09:06:00,252,checkout,thursday,252-thu
24045,2019-09-03 09:17:00,252,fruit,tuesday,252-tue
24046,2019-09-03 09:18:00,252,fruit,tuesday,252-tue
24047,2019-09-03 09:19:00,252,fruit,tuesday,252-tue
24048,2019-09-03 09:20:00,252,fruit,tuesday,252-tue
24049,2019-09-03 09:21:00,252,fruit,tuesday,252-tue
24050,2019-09-03 09:22:00,252,checkout,tuesday,252-tue
24051,2019-09-04 08:54:00,252,fruit,wednesday,252-wed
24052,2019-09-04 08:55:00,252,checkout,wednesday,252-wed
24053,2019-09-06 09:08:00,253,fruit,friday,253-fri
24054,2019-09-06 09:09:00,253,checkout,friday,253-fri
24055,2019-09-02 09:34:00,253,dairy,monday,253-mon
24056,2019-09-02 09:35:00,253,drinks,monday,253-mon
24057,2019-09-02 09:36:00,253,drinks,monday,253-mon
24058,2019-09-02 09:37:00,253,drinks,monday,253-mon
24059,2019-09-02 09:38:00,253,spices,monday,253-mon
24060,2019-09-02 09:39:00,253,dairy,monday,253-mon
24061,2019-09-02 09:40:00,253,dairy,monday,253-mon
24062,2019-09-02 09:41:00,253,dairy,monday,253-mon
24063,2019-09-02 09:42:00,253,checkout,monday,253-mon
24064,2019-09-05 09:00:00,253,dairy,thursday,253-thu
24065,2019-09-05 09:01:00,253,dairy,thursday,253-thu
24066,2019-09-05 09:02:00,253,dairy,thursday,253-thu
24067,2019-09-05 09:03:00,253,dairy,thursday,253-thu
24068,2019-09-05 09:04:00,253,drinks,thursday,253-thu
24069,2019-09-05 09:05:00,253,drinks,thursday,253-thu
24070,2019-09-05 09:06:00,253,drinks,thursday,253-thu
24071,2019-09-05 09:07:00,253,drinks,thursday,253-thu
24072,2019-09-05 09:08:00,253,drinks,thursday,253-thu
24073,2019-09-05 09:09:00,253,fruit,thursday,253-thu
24074,2019-09-05 09:10:00,253,fruit,thursday,253-thu
24075,2019-09-05 09:11:00,253,checkout,thursday,253-thu
24076,2019-09-03 09:17:00,253,dairy,tuesday,253-tue
24077,2019-09-03 09:18:00,253,dairy,tuesday,253-tue
24078,2019-09-03 09:19:00,253,dairy,tuesday,253-tue
24079,2019-09-03 09:20:00,253,dairy,tuesday,253-tue
24080,2019-09-03 09:21:00,253,dairy,tuesday,253-tue
24081,2019-09-03 09:22:00,253,dairy,tuesday,253-tue
24082,2019-09-03 09:23:00,253,dairy,tuesday,253-tue
24083,2019-09-03 09:24:00,253,checkout,tuesday,253-tue
24084,2019-09-04 08:55:00,253,fruit,wednesday,253-wed
24085,2019-09-04 08:56:00,253,fruit,wednesday,253-wed
24086,2019-09-04 08:57:00,253,fruit,wednesday,253-wed
24087,2019-09-04 08:58:00,253,fruit,wednesday,253-wed
24088,2019-09-04 08:59:00,253,fruit,wednesday,253-wed
24089,2019-09-04 09:00:00,253,fruit,wednesday,253-wed
24090,2019-09-04 09:01:00,253,checkout,wednesday,253-wed
24091,2019-09-06 09:08:00,254,dairy,friday,254-fri
24092,2019-09-06 09:09:00,254,drinks,friday,254-fri
24093,2019-09-06 09:10:00,254,drinks,friday,254-fri
24094,2019-09-06 09:11:00,254,drinks,friday,254-fri
24095,2019-09-06 09:12:00,254,drinks,friday,254-fri
24096,2019-09-06 09:13:00,254,drinks,friday,254-fri
24097,2019-09-06 09:14:00,254,drinks,friday,254-fri
24098,2019-09-06 09:15:00,254,checkout,friday,254-fri
24099,2019-09-02 09:34:00,254,dairy,monday,254-mon
24100,2019-09-02 09:35:00,254,dairy,monday,254-mon
24101,2019-09-02 09:36:00,254,dairy,monday,254-mon
24102,2019-09-02 09:37:00,254,spices,monday,254-mon
24103,2019-09-02 09:38:00,254,drinks,monday,254-mon
24104,2019-09-02 09:39:00,254,drinks,monday,254-mon
24105,2019-09-02 09:40:00,254,drinks,monday,254-mon
24106,2019-09-02 09:41:00,254,drinks,monday,254-mon
24107,2019-09-02 09:42:00,254,drinks,monday,254-mon
24108,2019-09-02 09:43:00,254,spices,monday,254-mon
24109,2019-09-02 09:44:00,254,checkout,monday,254-mon
24110,2019-09-05 09:00:00,254,drinks,thursday,254-thu
24111,2019-09-05 09:01:00,254,checkout,thursday,254-thu
24112,2019-09-03 09:17:00,254,spices,tuesday,254-tue
24113,2019-09-03 09:18:00,254,spices,tuesday,254-tue
24114,2019-09-03 09:19:00,254,drinks,tuesday,254-tue
24115,2019-09-03 09:20:00,254,drinks,tuesday,254-tue
24116,2019-09-03 09:21:00,254,drinks,tuesday,254-tue
24117,2019-09-03 09:22:00,254,spices,tuesday,254-tue
24118,2019-09-03 09:23:00,254,checkout,tuesday,254-tue
24119,2019-09-04 08:55:00,254,fruit,wednesday,254-wed
24120,2019-09-04 08:56:00,254,fruit,wednesday,254-wed
24121,2019-09-04 08:57:00,254,fruit,wednesday,254-wed
24122,2019-09-04 08:58:00,254,fruit,wednesday,254-wed
24123,2019-09-04 08:59:00,254,checkout,wednesday,254-wed
